id,companies,revenue
2246,"Columbia Pictures,New Line Cinema,Castle Rock Entertainment,Nelvana Limited",46405336.0
10502,"Icon Entertainment International,Warner Bros.",24760338.0
10440,TriStar Pictures,11285588.0
9516,New Line Cinema,27900000.0
2320,"Silver Pictures,Warner Bros.",121969216.0
5879,"Argos Films,Oshima Productions,Shibata Organisation",0.0
83718,"The Samuel Goldwyn Company,Good Machine",0.0
11971,"Renaissance Films,American Playhouse Theatrical Films",0.0
2625,"TriStar Pictures,Rastar Films",0.0
31911,"Warner Bros.,The Samuel Goldwyn Company,Night Life Inc.",0.0
788,"Twentieth Century Fox Film Corporation,Blue Wolf",441286195.0
21450,"Thin Man Films,The Criterion Collection",0.0
11231,Columbia Pictures Corporation,15826984.0
41588,"Regency Enterprises,Alcor Films,Ixtlan,Warner Bros.,New Regency Pictures",0.0
10447,"Columbia Pictures Corporation,Pacific Western,Allied Filmmakers,Platinum Pictures",15340000.0
31586,"Columbia Pictures,New Line Cinema,Castle Rock Entertainment",0.0
9300,"Mikado Film,Lenfilm Studio,Adventure Pictures",0.0
9559,"Malpaso Productions,Warner Bros.",135130999.0
9800,"TriStar Pictures,Clinica Estetico",206678440.0
713,"New South Wales Film & Television Office,The Australian Film Commission,CiBy 2000,Jan Chapman Productions",116700000.0
8291,Columbia Pictures,27515786.0
18133,Touchstone Pictures,23042200.0
25557,Hollywood Pictures,8638072.0
22588,Universal Pictures,0.0
10872,"Touchstone Pictures,Don Simpson/Jerry Bruckheimer Films",11439193.0
1245,"Columbia Pictures,Merchant Ivory Productions",23237911.0
11858,"Cinergi Pictures Entertainment,Touchstone Pictures",24332324.0
7007,"Twentieth Century Fox Film Corporation,Walrus & Associates",107198790.0
10467,"Columbia Pictures,Beacon Pictures",0.0
5550,Orion Pictures,10696210.0
8005,"Gaumont,Twentieth Century Fox Film Corporation,Brooksfilms",35739755.0
2088,"Working Title Films,Polygram Filmed Entertainment,Hilary Henkin",3275585.0
10412,"The Australian Film Commission,Film Victoria,Seon Film Productions,Romper Stomper Pty. Ltd.",0.0
47889,"Ruby in Paradise,Full Crew/Say Yea",1001437.0
14534,TriStar Pictures,22750363.0
56583,"David V. Picker Productions,Nessa Hyams,Carrie Productions Inc.",0.0
41878,"Société Nouvelle de Cinématographie,La Sept Cinéma",0.0
424,"Universal Pictures,Amblin Entertainment",321365567.0
35233,"Twentieth Century Fox Film Corporation,Santo Domingo Film & Music Video",0.0
14291,Mirage Enterprises,7266383.0
103413,"Regency Enterprises,Alcor Films,Warner Bros.,Fron Film Production",0.0
11236,"American Zoetrope,Warner Bros.",0.0
11592,"Savoy Pictures,Polar Entertainment",7820688.0
8850,Universal Pictures,48063435.0
10445,"Shadowlands Productions,Savoy Pictures",0.0
695,"Fine Line Features,Spelling Entertainment,Avenue Entertainment",6110979.0
43535,Touchstone Pictures,0.0
12519,"Miramax Films,Sarah Radclyffe Productions - Sirens Limited,British Screen Finance Ltd,Samson Productions II",7770731.0
23210,"Metro-Goldwyn-Mayer (MGM),New Regency Pictures,Maiden Movies",0.0
858,TriStar Pictures,227799884.0
867,"Paramount Pictures,Robert Evans Company",116300000.0
78,"Shaw Brothers,Warner Bros.,The Ladd Company",33139618.0
13203,Hollywood Pictures,36448200.0
10442,TriStar Pictures,11585483.0
11074,"Columbia Pictures Industries,Columbia Films S.A.",0.0
9607,"Hollywood Pictures,Cinergi Pictures Entertainment,Allied Filmmakers,Walt Disney,Nintendo",20915465.0
17585,New Line Cinema,7690013.0
9057,"Hollywood Pictures,PolyGram Filmed Entertainment,Interscope Communications,Nomura Babcock & Brown",16478900.0
20967,Rhombus Media,0.0
10635,"TriStar Pictures,Motion Picture Corporation of America (MPCA)",0.0
9479,"Tim Burton Productions,Skellington Productions Inc.,Touchstone Pictures",75634409.0
10057,"Walt Disney Pictures,Caravan Pictures",53898845.0
11969,"Hollywood Pictures,Cinergi Pictures Entertainment",56505065.0
41590,"Warner Bros.,Morgan Creek Productions",0.0
319,"Davis-Films,August Entertainment,Warner Bros.,Morgan Creek Productions",12281551.0
15139,"Twentieth Century Fox Film Corporation,Turner Pictures (I)",13670688.0
161158,"Téléfilm Canada,The Ontario Film Development Corporation,Alliance Communications Corporation",0.0
85247,"Republic Pictures (II),Keystone Film Company (II)",0.0
51980,"Renn Productions,France 2 Cinéma,DD Productions",0.0
24405,"Warner Bros.,Morgan Creek Productions",1596687.0
11655,CNCAIMC,0.0
11800,"Fine Line Features,Some Film",0.0
8223,"CiBy 2000,El Deseo S.A.",0.0
14587,Channel 4 Television,0.0
31504,"Columbia Pictures,Castle Rock Entertainment",0.0
41653,"SVT Drama,Nordisk Film,Svensk Filmindustri (SF),Svenska Filminstitutet (SFI)",0.0
17600,"Fine Line Features,Swelter Films,Buckeye Films",0.0
10897,"Universal Pictures,Amblin Entertainment,King World Entertainment",67308282.0
21352,Paramount Pictures,0.0
37345,TriStar Pictures,3021629.0
32562,"Sony Pictures Classics,Channel Four Films,Arte,Brillstein-Grey Entertainment,Home Box Office (HBO),Columbia Pictures Television,Zweites Deutsches Fernsehen (ZDF),Telling Pictures",0.0
25403,"Sacher Film,La Sept Cinéma,Banfilm",0.0
124304,"Oscar Kramer S.A.,Aura Film,Mojame S.A.",0.0
9066,Paramount Pictures,0.0
771,"Twentieth Century Fox Film Corporation,Hughes Entertainment",476684675.0
251,Paramount Pictures,505000000.0
812,Walt Disney Pictures,504050219.0
280,"Lightstorm Entertainment,Pacific Western,Canal+,Carolco Pictures,T2 Productions",520000000.0
581,"Tig Productions,Majestic Films International",424208848.0
80350,Shapiro-Glickenhaus Entertainment,0.0
268,"PolyGram Filmed Entertainment,The Guber-Peters Company,Warner Bros.",411348924.0
274,"Orion Pictures,Strong Heart/Demme Production",272742922.0
408,Walt Disney Productions,184925486.0
10020,"Walt Disney Pictures,Walt Disney Animation Studios,Silver Screen Partners IV",377350553.0
10895,"RKO Radio Pictures,Walt Disney Productions",84300000.0
114,"Touchstone Pictures,Silver Screen Partners IV",463000000.0
41043,"Sodaperaga Productions,La Sept Cinéma,Fontaine Sarl",0.0
576,Warner Brothers/Seven Arts,638641.0
15477,Trimark Pictures,0.0
59146,Long Shong Pictures,0.0
30528,"Twentieth Century Fox Film Corporation,Ubu Productions",0.0
7300,"Twentieth Century Fox Film Corporation,Fox 2000 Pictures,Via Rosa Productions,Rosa Productions",97529550.0
10824,"Propaganda Films,PolyGram Filmed Entertainment",13940383.0
261246,BBC,0.0
275,"PolyGram Filmed Entertainment,Working Title Films",60611975.0
25059,Walt Disney Pictures,32709423.0
11827,Canadian Film Development Corporation (CFDC),0.0
8766,"Miramax Films,Dimension Films,Trans Atlantic Entertainment",16675000.0
23570,"Miramax Films,The Chess Club",0.0
47333,Miramax Films,0.0
10112,Walt Disney Productions,55675257.0
4307,"El Deseo,Ciby 2000",0.0
46029,"PolyGram Filmed Entertainment,Lolafilms,Touchstone Pictures,Interscope Communications,Sociedad General de Televisión (Sogetel),Fernando Trueba Producciones Cinematográficas",0.0
32308,Universal Pictures,0.0
52873,"TF1 Films Productions,Les Films Alain Sarde",0.0
44281,"Cinétéléfilms,France Média,Les Films du Scarabée",0.0
28121,"New Line Cinema,Savoy Pictures",0.0
12520,"Columbia Pictures Corporation,The Vault,WF/X",442965.0
1592,Paramount Pictures,102616183.0
19042,Metro-Goldwyn-Mayer (MGM),8620678.0
38884,"Road Movies Filmproduktion GmbH,BIM Distribuzione,Filmstiftung Nordrhein-Westfalen,Diaphana Films,Eurimages,Road Movies Dritte Produktionen,Parallax Pictures,Degeto Film,British Broadcasting Corporation (BBC),Televisión Española (TVE),Canal+ España,Working Title Films,British Screen Productions,Messidor Films,European Co-production Fund",0.0
47449,"Davis Entertainment,Skyline Entertainment Partners,Dark Matter Productions",0.0
36259,New Line Cinema,0.0
41852,United Artists,0.0
9099,"Imagine Entertainment,Universal Pictures",0.0
2021,"Granada Film Productions,Mainstream S.A.,Canal+,British Screen Productions,Polygram Filmed Entertainment",218626.0
61752,"Fox Searchlight Pictures,40 Acres & A Mule Filmworks",4939939.0
10988,"Marvin Worth Productions,ABC Productions,Warner Bros.,Morgan Creek Productions",0.0
11479,"Procirep,TF1 Films Production,Canal+,Touchstone Pictures,Ice Films",0.0
398959,"Roxy Film,Made in Munich Filmproduktion",0.0
287305,Westdeutscher Rundfunk (WDR),0.0
339428,Senator Film Produktion,65335.0
10684,"Twentieth Century Fox Film Corporation,Davis Entertainment",100860818.0
954,"Paramount Pictures,Cruise/Wagner Productions",457696359.0
68445,"Icicle,Film Fonds,Pandora Filmproduktion (",0.0
18989,"Trilogy Entertainment Group,Metro-Goldwyn-Mayer (MGM),Spelling Films",0.0
10801,Constantin Film,0.0
54285,Park Chul-Soo Films Ltd.,0.0
8840,Universal Pictures,115267375.0
11107,"Hollywood Pictures,PolyGram Filmed Entertainment,Island Pictures",0.0
16417,"Distant Horizons,Koukus Troika,Toron Screen Corporation",0.0
10363,"Titanus,Paris Film,Robert et Raymond Hakim",0.0
161070,"Granada Film Productions,Majestic Films International,Newcomm",0.0
10539,"Walt Disney Pictures,Allied Filmmakers",28921264.0
10543,"Imagine Entertainment,Universal Pictures",0.0
18414,"Paramount Pictures,Lakeshore Entertainment",0.0
47502,"New Line Cinema,Miramax Films",9789900.0
11902,"Komuna,Barrandov Studios",0.0
27098,Per Holst Filmproduktion,0.0
25087,FM Entertainment International N.V.,684351.0
5801,Government of West Bengal,536364.0
896,Satyajit Ray Productions,16000.0
3065,"Universal Pictures,Gramercy Pictures,Best Brains",0.0
2300,"Warner Bros. Family Entertainment,Northern Lights Entertainment,Courtside Seats Productions",250200000.0
8069,"Paramount Pictures,Dino de Laurentiis Cinematografica,Marianne Productions",2500000.0
288173,Libra Pictures,0.0
221917,"Castle Rock Entertainment,Columbia Pictures Corporation,129 Productions",0.0
8072,"Filmstudio,Athos Films,Chaumiane",0.0
35797,"Films A2,Les Films de la Tour,Little Bear",0.0
83857,Mike Lobell Productions,0.0
33245,Opala Productions,0.0
27281,"Walt Disney Pictures,Interscope Communications",0.0
105045,"Studio Babelsberg,Centre National de la Cinématographie,Odessa Films,Canal+,Bioskop Film,Westdeutscher Rundfunk (WDR)",0.0
40001,TriStar Pictures,10070000.0
29621,"Van Peebles Films,Triumph Films,Orpheus Films",0.0
20762,Live Entertainment,0.0
48260,"Dan Films,Merseyside Film Production Fund,British Screen Productions",0.0
12656,"Fine Line Features,Jersey Films",0.0
38867,"New Line Cinema,Alliance Communications Corporation,Evzen Kolar Productions",62949.0
25969,New Line Cinema,0.0
44103,Favorite Films,0.0
753,"Maurice McEndree Productions,Walter Reade Organization Inc.,Faces International Films",0.0
43634,"PolyGram Filmed Entertainment,Touchstone Pictures,Interscope Communications",0.0
9103,"Universal Pictures,Signature Pictures,MDP Worldwide,Selima Films AVV",57400547.0
29649,"Jersey Films,TriStar Pictures",0.0
10990,Metro-Goldwyn-Mayer (MGM),0.0
8866,"Twentieth Century Fox Film Corporation,Noon Attack Pictures",0.0
12233,"Walt Disney Pictures,Silver Screen Partners III",74151346.0
23449,"Caravan Pictures,Hollywood Pictures",0.0
36355,"Universal Pictures,The Bubble Factory,American Films",20080020.0
37667,"Distant Horizons,British Broadcasting Corporation (BBC),Miramax",0.0
90148,Miramax Films,0.0
922,"JVC Entertainment,Pandora Filmproduktion,Newmarket Capital Group,12 Gauge Productions",0.0
11876,"France 2 Cinéma,Hachette Première,Canal+",15000000.0
52633,Centaur Pictures Inc.,0.0
11687,"Canal Plus,Gaumont International,France 3 Cinema",0.0
9304,Columbia Pictures Corporation,0.0
73183,Wood-Thomas Pictures,0.0
9100,Columbia Pictures,24769466.0
20759,"Twentieth Century Fox Film Corporation,Atman Entertainment,Fred Berner Films",0.0
46063,Touchstone Pictures,5.0
40651,"Pandora Filmproduktion,Koninck Studios,Image Forum",0.0
36915,"New Line Cinema,The Rank Organisation,Ruddy Morgan Productions,PVM Entertainment,Savoy Pictures",0.0
40507,Po' Boy Productions,3014000.0
9802,"Hollywood Pictures,Don Simpson/Jerry Bruckheimer Films",335062621.0
25697,"The Rank Organisation,Price,Savoy Pictures",0.0
21588,"Canal+,Silvio Berlusconi Communications,Fonds Eurimages du Conseil de l'Europe,Urania Film,K.G Productions,Audifilm,Bibo Productions",0.0
664,"Universal Pictures,Amblin Entertainment,Warner Bros.,Constant c Productions",494471524.0
11867,"Propaganda Films,Dark Horse Entertainment,PolyGram Filmed Entertainment",3793614.0
47119,"France 2 Cinéma,DD Productions,Canal+,Centre National de la Cinématographie (CNC),Glem Production,PXP Productions",0.0
314352,"Roxy Film,MTM Cineteve,Pro 7",0.0
9323,"Bandai Visual Company,Kodansha,Production I.G.",2287714.0
10280,"Paramount Pictures,Spelling Films",0.0
10535,Hollywood Pictures,0.0
124613,Renegade Films,0.0
532,Aardman Animations,0.0
26744,"Enterprise Productions,Roberts Pictures Inc.",0.0
16299,"New Line Cinema,Savoy Pictures",0.0
10547,"Live Entertainment,Steelwork Films,Mediaworks",14048372.0
245268,Metro-Goldwyn-Mayer (MGM),0.0
935,"Hawk Films,Columbia Pictures Corporation",9440272.0
55613,"the Canadian Council,The Canada Manitoba Cultural Industries Development Office (CIDO),The Manitoba Arts Council",0.0
41007,"Miramax Films,Anuline",0.0
35645,"Universal Pictures,Bregman/Baer Productions,Universal City Studios",0.0
110465,Metro-Goldwyn-Mayer (MGM),0.0
255546,"Channel Four Films,Riofilme",0.0
40751,Beijing Film Studio,0.0
11101,"Royal Film,Bavaria Film,B.A. Produktion,Perathon Film-und Fernsehproduktions",0.0
9826,"Paramount Pictures,Village Roadshow Pictures,The Ladd Company",17300889.0
9879,"Columbia Pictures,Castle Rock Entertainment",113309743.0
22621,Available Light Productions,0.0
7095,"American Zoetrope,Hollywood Pictures,Great Oaks Entertainment",58620973.0
26890,"Playhouse International Pictures,BBC Arena,Samuel Goldwyn Company, The",1814290.0
46732,"Fine Line Features,Charles Matthau-Jerry Tokofsky-John Davis Productions",0.0
124633,"MACT Productions,Canal+,Stefi 2,Lichtblick Film- und Fernsehproduktion (I),Magnolia Mae Films,European Co-production Fund,Intrinsica Films",0.0
202425,"Stéphan Films,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Sol'oeil Films,Lamy Films,Ministère des Affaires étrangères et du Développement International",0.0
77771,"Studio Kankourama,Cinegrit",0.0
181083,Direction du Cinema Haute Volta,0.0
41225,"Cocinor,Les Films Marceau,Produzioni Europee Associati (PEA),PEA",0.0
87190,"Independent Television Service,Cicada Films,Kentucky Educational Television,NEA,Sinkhole Productions Inc.,TMF Metro",0.0
627,"Miramax Films,Channel Four Films,Noel Gay Motion Picture Company,Figment Films,Film4",16491080.0
32872,"Paramount Pictures,Lakeshore Entertainment",0.0
602,"Twentieth Century Fox Film Corporation,Centropolis Entertainment",816969268.0
14553,"Fox Searchlight Pictures,Recorded Picture Company (RPC),Jeremy Thomas Productions,France 2 Cinéma,Fiction Films",0.0
9566,"TriStar Pictures,Mandalay Entertainment",18626419.0
10545,Walt Disney Pictures,100138851.0
9894,Columbia Pictures Corporation,102825796.0
11543,"Motion Picture Corporation of America,Metro-Goldwyn-Mayer (MGM)",25023434.0
9268,"Kopelson Entertainment,Warner Bros.",242295562.0
9327,"Imagine Entertainment,Universal Pictures",128769345.0
123763,GEA Cinematográfica,0.0
81949,"Canal Plus,MK2 Production",65352.0
183955,"First Run Features,Tangent Films International",0.0
44535,"Initial Productions,Cabin Fever Entertainment,Lumière Pictures",0.0
78285,"Films A2,Little Bear",0.0
11228,"Universal Pictures,Davis Entertainment",159212469.0
10779,"WingNut Films,Universal Pictures",29359216.0
26748,"Castle Rock Entertainment,Columbia Pictures Corporation,Rio Dulce",13269963.0
38223,"Paramount Pictures,Rastar Pictures,Nickelodeon Movies",0.0
9294,Touchstone Pictures,152036382.0
49963,"Channel Four Films,Pandora Filmproduktion,Zenith Entertainment,Good Machine,Mikado Film,Electric,TEAM Communications Group",0.0
11363,Fox Searchlight Pictures,9482579.0
1645,"Regency Enterprises,Warner Bros.",152266007.0
31546,"Channel Four Films,Capitol Films,Punch Productions,Samuel Goldwyn Company, The,Prairie Oyster Productions",665450.0
77056,"Canal+,Compagnie Eric Rohmer (CER)",0.0
36344,"Castle Rock Entertainment,Columbia Pictures Corporation,Fuchs/Burg",0.0
18550,Metro-Goldwyn-Mayer (MGM),17193231.0
11511,"Touchstone Pictures,Interscope Communications",0.0
172198,"Új Budapest Filmstudió,Union Générale Cinématographique (UGC),Vega Film",0.0
34170,"United Artists,Trilogy Entertainment Group,Majestic Films International",0.0
124645,British Broadcasting Corporation (BBC),0.0
12606,Paramount Pictures,0.0
35206,"Producciones Tepeyac,Dismage",0.0
4837,"Rome Paris Films,Les Films du Losange",0.0
9098,"TLA Releasing,Cobra Film",0.0
18975,"New Line Cinema,The Kushner-Locke Company,Savoy Pictures",0.0
2925,Scott Rudin Productions,116400000.0
28628,"Killer Films,British Broadcasting Corporation (BBC),BBC Arena",0.0
3595,"Touchstone Pictures,Brian Grazer/Scott Rudin Productions",309492681.0
9308,TriStar Pictures,21302121.0
92381,"Orion Pictures,Live Entertainment",0.0
18555,"Rysher Entertainment,Red Mullet Productions,Chestnut Hill Productions",258263.0
12123,"Twentieth Century Fox Film Corporation,Chicago Pacific Entertainment,Zanuck Company, The",60209334.0
10830,"Jersey Films,TriStar Pictures",33459416.0
3573,"Miramax Films,Haft Entertainment,Matchmaker Films",22231658.0
10546,Miramax Films,17917287.0
18862,"Metro-Goldwyn-Mayer (MGM),Rysher Entertainment",0.0
31417,"Lux Film,Champs-Élysées Productions",0.0
9431,"Universal Pictures,Tales From The Crypt Holdings,Universal City Studios",5600000.0
144982,Zeta Entertainment,0.0
47907,Castle Rock Entertainment,12643776.0
